ts,eventId,Message,Location
2024-10-21T16:36:32.0952907Z,1,Data Entry 1541,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.980506241},""rotation"":{""x"":0.3287164,""y"":-0.6774787,""z"":-0.404159069,""w"":0.519252956},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.0994978Z,1,Data Entry 1542,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.976271868},""rotation"":{""x"":0.3299676,""y"":-0.676870167,""z"":-0.40511778,""w"":0.5185054},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1041842Z,1,Data Entry 1543,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.972590446},""rotation"":{""x"":0.331054449,""y"":-0.6763392,""z"":-0.4059501,""w"":0.517854},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1084019Z,1,Data Entry 1544,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.96839726},""rotation"":{""x"":0.3322914,""y"":-0.6757324,""z"":-0.406896919,""w"":0.5171104},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1117478Z,1,Data Entry 1545,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.964232564},""rotation"":{""x"":0.333518773,""y"":-0.675127447,""z"":-0.4078359,""w"":0.5163701},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1152553Z,1,Data Entry 1546,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.9603234},""rotation"":{""x"":0.334669858,""y"":-0.674557567,""z"":-0.408716083,""w"":0.515673757},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1192109Z,1,Data Entry 1547,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.956627667},""rotation"":{""x"":0.335757166,""y"":-0.6740171,""z"":-0.409547031,""w"":0.515014},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1235277Z,1,Data Entry 1548,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.9528016},""rotation"":{""x"":0.3368819,""y"":-0.6734556,""z"":-0.410406232,""w"":0.514329553},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1350221Z,1,Data Entry 1549,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.948882461},""rotation"":{""x"":0.33803302,""y"":-0.672878563,""z"":-0.411285132,""w"":0.513627},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1395038Z,1,Data Entry 1550,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.937688947},""rotation"":{""x"":0.341315329,""y"":-0.6712195,""z"":-0.413788736,""w"":0.5116122},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1439354Z,1,Data Entry 1551,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.93277806},""rotation"":{""x"":0.3427528,""y"":-0.6704867,""z"":-0.4148841,""w"":0.510724366},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1479112Z,1,Data Entry 1552,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.928438246},""rotation"":{""x"":0.344021827,""y"":-0.669836462,""z"":-0.415850431,""w"":0.5099378},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1514462Z,1,Data Entry 1553,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.924669564},""rotation"":{""x"":0.3451228,""y"":-0.66926986,""z"":-0.416688383,""w"":0.5092533},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1550105Z,1,Data Entry 1554,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.920340061},""rotation"":{""x"":0.346386522,""y"":-0.6686167,""z"":-0.417649627,""w"":0.50846523},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1589068Z,1,Data Entry 1555,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.9168857},""rotation"":{""x"":0.3473939,""y"":-0.66809386,""z"":-0.418415517,""w"":0.50783515},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1625311Z,1,Data Entry 1556,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.9131743},""rotation"":{""x"":0.348475337,""y"":-0.6675305,""z"":-0.419237345,""w"":0.5071569},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1669891Z,1,Data Entry 1557,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.909516156},""rotation"":{""x"":0.349540383,""y"":-0.6669734,""z"":-0.420046329,""w"":0.5064871},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1705748Z,1,Data Entry 1558,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.905454338},""rotation"":{""x"":0.3507219,""y"":-0.6663529,""z"":-0.4209433,""w"":0.505741835},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1748416Z,1,Data Entry 1559,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.901366949},""rotation"":{""x"":0.3519098,""y"":-0.665726364,""z"":-0.421844572,""w"":0.5049903},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1795595Z,1,Data Entry 1560,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.897153},""rotation"":{""x"":0.353133231,""y"":-0.6650782,""z"":-0.422772348,""w"":0.5042138},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1838277Z,1,Data Entry 1561,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8929405},""rotation"":{""x"":0.3543551,""y"":-0.664428,""z"":-0.4236984,""w"":0.50343585},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1880388Z,1,Data Entry 1562,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8882277},""rotation"":{""x"":0.3557206,""y"":-0.6636979,""z"":-0.424732685,""w"":0.502563536},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1913176Z,1,Data Entry 1563,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8845457},""rotation"":{""x"":0.35678643,""y"":-0.6631256,""z"":-0.425539523,""w"":0.5018806},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1944435Z,1,Data Entry 1564,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8810544},""rotation"":{""x"":0.357796222,""y"":-0.6625813,""z"":-0.426303625,""w"":0.5012317},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.1977219Z,1,Data Entry 1565,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8778173},""rotation"":{""x"":0.3587317,""y"":-0.6620753,""z"":-0.427011162,""w"":0.500629},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2023181Z,1,Data Entry 1566,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.874283552},""rotation"":{""x"":0.3597521,""y"":-0.6615214,""z"":-0.427782536,""w"":0.499970078},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2058173Z,1,Data Entry 1567,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8699511},""rotation"":{""x"":0.361001939,""y"":-0.6608401,""z"":-0.428726852,""w"":0.499160558},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2101764Z,1,Data Entry 1568,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.866163433},""rotation"":{""x"":0.362093627,""y"":-0.660242558,""z"":-0.429551244,""w"":0.498451322},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2146668Z,1,Data Entry 1569,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8623828},""rotation"":{""x"":0.363182247,""y"":-0.659644365,""z"":-0.4303729,""w"":0.497742057},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2192412Z,1,Data Entry 1570,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8578798},""rotation"":{""x"":0.364477664,""y"":-0.6589295,""z"":-0.431350082,""w"":0.496895462},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2227555Z,1,Data Entry 1571,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8529923},""rotation"":{""x"":0.365882,""y"":-0.6581508,""z"":-0.43240875,""w"":0.495974481},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2268639Z,1,Data Entry 1572,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.849344},""rotation"":{""x"":0.3669292,""y"":-0.657567561,""z"":-0.433197647,""w"":0.495285541},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2304468Z,1,Data Entry 1573,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8456187},""rotation"":{""x"":0.367997557,""y"":-0.656970263,""z"":-0.434002072,""w"":0.494580716},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2341834Z,1,Data Entry 1574,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.841502249},""rotation"":{""x"":0.369176984,""y"":-0.656308234,""z"":-0.434889734,""w"":0.493800372},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2373846Z,1,Data Entry 1575,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.83803153},""rotation"":{""x"":0.3701705,""y"":-0.6557484,""z"":-0.435637057,""w"":0.493141234},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2401387Z,1,Data Entry 1576,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8348603},""rotation"":{""x"":0.3710775,""y"":-0.6552356,""z"":-0.436319,""w"":0.492537975},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2441362Z,1,Data Entry 1577,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.831561446},""rotation"":{""x"":0.372020274,""y"":-0.6547008,""z"":-0.4370275,""w"":0.491909385},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2480417Z,1,Data Entry 1578,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.827934563},""rotation"":{""x"":0.3730559,""y"":-0.654111266,""z"":-0.437805444,""w"":0.4912171},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2512329Z,1,Data Entry 1579,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8242149},""rotation"":{""x"":0.374117017,""y"":-0.6535049,""z"":-0.43860212,""w"":0.490505844},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2548372Z,1,Data Entry 1580,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8206221},""rotation"":{""x"":0.375141054,""y"":-0.6529176,""z"":-0.439370573,""w"":0.489817649},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2584605Z,1,Data Entry 1581,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8172535},""rotation"":{""x"":0.3761003,""y"":-0.6523655,""z"":-0.44009003,""w"":0.489171326},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2614542Z,1,Data Entry 1582,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8136886},""rotation"":{""x"":0.3771146,""y"":-0.6517797,""z"":-0.4408504,""w"":0.488486141},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2645162Z,1,Data Entry 1583,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.810555},""rotation"":{""x"":0.378005445,""y"":-0.6512635,""z"":-0.441517919,""w"":0.4878829},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2683917Z,1,Data Entry 1584,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.807390869},""rotation"":{""x"":0.3789042,""y"":-0.650741041,""z"":-0.442191035,""w"":0.4872729},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2712724Z,1,Data Entry 1585,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8039409},""rotation"":{""x"":0.379883349,""y"":-0.650169969,""z"":-0.442924023,""w"":0.486606658},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2756199Z,1,Data Entry 1586,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.8007016},""rotation"":{""x"":0.3808019,""y"":-0.6496324,""z"":-0.443611324,""w"":0.485980123},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2859109Z,1,Data Entry 1587,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.796266735},""rotation"":{""x"":0.382058263,""y"":-0.6488943,""z"":-0.4445509,""w"":0.4851208},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2903820Z,1,Data Entry 1588,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.786304832},""rotation"":{""x"":0.3848752,""y"":-0.647227466,""z"":-0.4466554,""w"":0.48318395},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2941280Z,1,Data Entry 1589,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7821503},""rotation"":{""x"":0.386047751,""y"":-0.6465287,""z"":-0.4475305,""w"":0.482373476},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.2979021Z,1,Data Entry 1590,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7780485},""rotation"":{""x"":0.3872043,""y"":-0.6458368,""z"":-0.448393136,""w"":0.481571734},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3012510Z,1,Data Entry 1591,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7743476},""rotation"":{""x"":0.3882467,""y"":-0.6452107,""z"":-0.4491702,""w"":0.4808471},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3048791Z,1,Data Entry 1592,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7708161},""rotation"":{""x"":0.3892404,""y"":-0.644611657,""z"":-0.4499106,""w"":0.480154425},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3089185Z,1,Data Entry 1593,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7672845},""rotation"":{""x"":0.390233219,""y"":-0.6440111,""z"":-0.450649947,""w"":0.4794606},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3119258Z,1,Data Entry 1594,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7636284},""rotation"":{""x"":0.3912601,""y"":-0.643387735,""z"":-0.451414227,""w"":0.47874105},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3159449Z,1,Data Entry 1595,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.759987652},""rotation"":{""x"":0.3922816,""y"":-0.6427654,""z"":-0.452174157,""w"":0.47802332},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3203543Z,1,Data Entry 1596,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.756337464},""rotation"":{""x"":0.393304825,""y"":-0.642139852,""z"":-0.452934951,""w"":0.477302581},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3239745Z,1,Data Entry 1597,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.752086639},""rotation"":{""x"":0.39449513,""y"":-0.6414092,""z"":-0.453819484,""w"":0.476461679},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3284534Z,1,Data Entry 1598,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7480397},""rotation"":{""x"":0.395627081,""y"":-0.640711665,""z"":-0.454660058,""w"":0.4756596},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3319457Z,1,Data Entry 1599,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.744178534},""rotation"":{""x"":0.396705925,""y"":-0.6400442,""z"":-0.4554607,""w"":0.4748929},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3367488Z,1,Data Entry 1600,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.740100443},""rotation"":{""x"":0.397844255,""y"":-0.639337361,""z"":-0.456305027,""w"":0.474081755},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3411620Z,1,Data Entry 1601,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.735238254},""rotation"":{""x"":0.399199724,""y"":-0.6384919,""z"":-0.457309753,""w"":0.473112673},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3444363Z,1,Data Entry 1602,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7312754},""rotation"":{""x"":0.400303125,""y"":-0.637800634,""z"":-0.458127081,""w"":0.472321153},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3496369Z,1,Data Entry 1603,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.727541566},""rotation"":{""x"":0.401341677,""y"":-0.637147665,""z"":-0.458895952,""w"":0.471574128},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3533395Z,1,Data Entry 1604,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7229361},""rotation"":{""x"":0.402621239,""y"":-0.6363399,""z"":-0.459842682,""w"":0.470651031},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3566205Z,1,Data Entry 1605,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7188105},""rotation"":{""x"":0.4037661,""y"":-0.6356141,""z"":-0.4606892,""w"":0.469822466},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3606828Z,1,Data Entry 1606,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.7148705},""rotation"":{""x"":0.404858232,""y"":-0.634919,""z"":-0.4614962,""w"":0.469029784},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3648336Z,1,Data Entry 1607,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.711312234},""rotation"":{""x"":0.405843556,""y"":-0.6342897,""z"":-0.4622239,""w"":0.4683127},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3688263Z,1,Data Entry 1608,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.707365036},""rotation"":{""x"":0.406935364,""y"":-0.633589745,""z"":-0.463029772,""w"":0.467515945},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3728373Z,1,Data Entry 1609,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.703686655},""rotation"":{""x"":0.407951742,""y"":-0.6329358,""z"":-0.4637795,""w"":0.466772139},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3772794Z,1,Data Entry 1610,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.699512839},""rotation"":{""x"":0.409103751,""y"":-0.6321918,""z"":-0.4646288,""w"":0.465926737},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3806722Z,1,Data Entry 1611,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6951512},""rotation"":{""x"":0.410306156,""y"":-0.6314121,""z"":-0.4655147,""w"":0.4650417},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3852458Z,1,Data Entry 1612,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6912877},""rotation"":{""x"":0.411369979,""y"":-0.630719543,""z"":-0.466297954,""w"":0.4642563},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3894342Z,1,Data Entry 1613,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6870809},""rotation"":{""x"":0.412526965,""y"":-0.6299634,""z"":-0.467149317,""w"":0.463399559},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3933109Z,1,Data Entry 1614,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.683379233},""rotation"":{""x"":0.4135439,""y"":-0.6292963,""z"":-0.467897117,""w"":0.462644428},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.3970102Z,1,Data Entry 1615,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.679118335},""rotation"":{""x"":0.414713144,""y"":-0.6285264,""z"":-0.468756437,""w"":0.461773753},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4003844Z,1,Data Entry 1616,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.675091863},""rotation"":{""x"":0.415816754,""y"":-0.6277968,""z"":-0.469567,""w"":0.460949481},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4044969Z,1,Data Entry 1617,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6714532},""rotation"":{""x"":0.416813016,""y"":-0.6271358,""z"":-0.47029826,""w"":0.460203379},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4083701Z,1,Data Entry 1618,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.667849362},""rotation"":{""x"":0.417798668,""y"":-0.6264796,""z"":-0.471021354,""w"":0.4594633},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4123383Z,1,Data Entry 1619,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.664316356},""rotation"":{""x"":0.418763876,""y"":-0.6258348,""z"":-0.47172907,""w"":0.458736628},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4163563Z,1,Data Entry 1620,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.659753859},""rotation"":{""x"":0.420008957,""y"":-0.6249999,""z"":-0.472641379,""w"":0.4577966},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4194022Z,1,Data Entry 1621,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.655960143},""rotation"":{""x"":0.421042979,""y"":-0.6243038,""z"":-0.473398566,""w"":0.4570136},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4231312Z,1,Data Entry 1622,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.652528346},""rotation"":{""x"":0.421977282,""y"":-0.623672664,""z"":-0.474082321,""w"":0.456304222},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4291404Z,1,Data Entry 1623,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.648956537},""rotation"":{""x"":0.422948748,""y"":-0.6230143,""z"":-0.4747929,""w"":0.4555648},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4402861Z,1,Data Entry 1624,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6438171},""rotation"":{""x"":0.424344778,""y"":-0.6220643,""z"":-0.4758133,""w"":0.454499},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4439418Z,1,Data Entry 1625,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.631948531},""rotation"":{""x"":0.4275605,""y"":-0.6198584,""z"":-0.4781606,""w"":0.4520288},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4490195Z,1,Data Entry 1626,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.627853453},""rotation"":{""x"":0.428667456,""y"":-0.619093359,""z"":-0.478967577,""w"":0.4511737},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4537627Z,1,Data Entry 1627,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6235375},""rotation"":{""x"":0.429832578,""y"":-0.618285,""z"":-0.479816347,""w"":0.450270951},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4581549Z,1,Data Entry 1628,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6186812},""rotation"":{""x"":0.431141734,""y"":-0.6173728,""z"":-0.4807694,""w"":0.449253231},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4621603Z,1,Data Entry 1629,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.6141794},""rotation"":{""x"":0.432353616,""y"":-0.616524756,""z"":-0.481650919,""w"":0.448308},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4671236Z,1,Data Entry 1630,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.610260844},""rotation"":{""x"":0.433407128,""y"":-0.6157846,""z"":-0.482416719,""w"":0.4474838},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4714757Z,1,Data Entry 1631,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.605651},""rotation"":{""x"":0.434644848,""y"":-0.614911556,""z"":-0.4833158,""w"":0.4465126},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4763322Z,1,Data Entry 1632,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.600520432},""rotation"":{""x"":0.436020285,""y"":-0.613937,""z"":-0.4843141,""w"":0.445429534},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:32.4807942Z,1,Data Entry 1633,"{""position"":{""x"":-0.9818553,""y"":1.0,""z"":0.59588623},""rotation"":{""x"":0.437260777,""y"":-0.613054156,""z"":-0.4852138,""w"":0.4444493},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
